MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBathrooms,Age,IsRemodeled,RemodAge,TotalPorchSF,HasPool,HasGarage,HasFireplace,QualityScore
0.07478852588979967,3,-1.266693243995089,0.03217262195664412,1,1,1,3,0,1,0,5,4,2,0,5,0.3866293299582368,1,1,12,13,2,-0.5794246459675616,2,4,2,2,4,0,2,-0.11347155717548377,0,1.8429762561861092,-1.1228680537865297,-0.6093468757382576,1,0,1,4,1.18703358824908,-0.10651224276686448,0.3782992030927477,1.1171645767968537,-0.2397865836355593,1.2387452961622778,0.18845470020303418,-0.2113606735618214,2,-0.2944703061634981,6,0.6311011041474772,5,1,2,0.32779375884573997,5,5,2,0.5299571365643102,0.2296403343468844,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,4,1,-0.08836123190927078,-0.865136145967037,0.8932868139686883,5,4,-0.08916880556137007,1.703392446418004,-0.7815818577326568,0,-0.4893103163001656,-0.24190770354713778,0,1,1,0.9320190605865953
-0.8685965638429367,3,-0.05468371238582031,-0.1453181561778193,1,1,0,3,0,0,0,7,2,2,0,2,-2.329851011148983,1,1,0,0,2,-0.5794246459675616,3,4,1,4,4,3,6,-1.0164780428093594,6,-0.28757875547566153,0.24955600405863837,-0.9273588967268354,1,0,1,0,-0.7948872798624227,-0.10651224276686448,-1.1365235779908642,-0.8160275548925273,-0.2397865836355593,-0.7537778983358826,0.18845470020303418,-0.2113606735618214,3,-0.940956260763666,6,-0.9444603329429261,3,2,3,-1.0228292360544717,5,5,2,-0.22884385133551552,-0.7044902002589403,-0.3649043377439319,-0.11723798589269446,2.6522114996544275,-0.05235879079068458,3,2,1,-0.08836123190927078,1.3537683330471117,0.8932868139686883,0,0,-1.2430033619372116,-1.5487030633391514,0.5494398279844921,0,1.442407555600008,0.7194429508474588,0,1,0,-2.4183102681114894
3.140790067521193,3,0.042277050142921185,-0.3416692410066398,1,1,3,3,0,4,0,7,2,2,1,5,1.2921227769939767,1,1,8,8,2,-0.5794246459675616,3,4,1,2,4,1,2,1.2562837353184988,6,-0.28757875547566153,-0.9450456675540991,0.18693519256385047,1,4,1,4,0.4574775852392102,-0.10651224276686448,-0.30023767744969754,1.1171645767968537,-0.2397865836355593,-0.7537778983358826,0.18845470020303418,-0.2113606735618214,3,-0.940956260763666,6,-0.9444603329429261,3,6,1,-2.3734522309546837,3,3,0,-0.05932448169832039,-0.7044902002589403,2.1234135339643205,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,4,1,-0.08836123190927078,-1.9745883854741113,0.13988714330186902,8,4,-0.08359472557887808,-0.24786485943628928,2.0468392244162845,1,-0.2961385291101482,0.602915598799629,0,0,0,0.15027555055704223
0.07478852588979967,3,-0.05468371238582031,0.12892089791850844,1,1,0,3,0,1,0,19,2,2,0,5,-0.5188641170775031,3,1,6,6,0,1.3375383481239045,3,4,1,4,4,2,5,0.01083842656112768,6,-0.28757875547566153,-0.7489850878619323,-0.9273588967268354,1,4,1,4,0.9018651180172089,-0.10651224276686448,-0.21596080375175053,-0.8160275548925273,-0.2397865836355593,1.2387452961622778,0.18845470020303418,-0.2113606735618214,3,-0.2944703061634981,6,0.6311011041474772,5,1,0,0.32779375884573997,5,5,2,1.9587632520778118,-0.7044902002589403,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,0,1,-0.08836123190927078,-0.865136145967037,1.6466864846355074,8,0,-0.6493638438018149,0.40255424251514177,-0.1493465570170111,0,0.42825567285241684,-0.8342550764569397,0,1,1,-0.40811267089263853
-0.8685965638429367,3,-0.05468371238582031,0.32364082108727643,1,1,0,3,0,1,0,19,2,2,0,2,0.3866293299582368,3,1,6,10,1,0.0868368824666675,3,4,1,4,4,3,1,0.2969859362944597,3,2.034973946190513,-1.2824522465592234,-0.2687985697977334,1,4,1,4,-0.7948872798624227,-0.10651224276686448,-1.1905472149767278,1.1171645767968537,-0.2397865836355593,-0.7537778983358826,0.18845470020303418,-0.2113606735618214,3,-0.940956260763666,6,-0.9444603329429261,3,1,3,-1.0228292360544717,5,5,2,0.7075488571366099,-0.7044902002589403,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,2,1,-0.08836123190927078,1.7235857462161366,-1.3669121980317693,8,4,-0.9113456029789383,-0.24786485943628928,0.1501333222693474,0,0.8628921940299559,-0.8342550764569397,0,1,0,-0.40811267089263853
-0.16105774654338445,4,-0.4425267625007863,0.04573165325583058,1,1,3,3,0,4,0,17,0,2,0,0,0.3866293299582368,1,1,8,8,2,-0.5794246459675616,3,2,2,1,4,3,3,0.592515331592819,6,-0.28757875547566153,-1.2824522465592234,-0.892302453468252,1,4,1,4,0.8353258082964391,-0.10651224276686448,0.3588506937778369,1.1171645767968537,-0.2397865836355593,-0.7537778983358826,1.4430744172954568,-0.2113606735618214,3,0.3520156484366698,6,-0.9444603329429261,3,5,3,-1.0228292360544717,5,5,2,-0.7454743111822054,-0.7044902002589403,2.9304355464102403,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,4,3,2.31306475767459,-0.1255013196289874,1.6466864846355074,8,4,-0.2591782450273757,1.0529733444665728,1.9470125979874984,1,1.7804581831825381,1.0690250069909486,0,1,0,-0.40811267089263853
-0.8685965638429367,3,0.9634042941659654,0.25961772593021554,1,1,0,1,0,4,0,23,2,2,0,2,-0.5188641170775031,3,1,12,13,3,-0.17031668991145602,2,4,2,0,4,1,2,1.3805937190551103,6,-0.28757875547566153,0.0808527145560762,1.4464631182115246,1,0,1,4,-0.7948872798624227,-0.10651224276686448,0.28970043843593163,1.1171645767968537,-0.2397865836355593,-0.7537778983358826,-1.0661650168893884,-0.2113606735618214,0,-0.2944703061634981,6,0.6311011041474772,0,1,0,1.6784167537459518,5,5,2,1.095021702021627,-0.7044902002589403,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,4,1,-0.08836123190927078,0.9839509198780869,0.8932868139686883,8,4,0.9977767910245676,1.0529733444665728,-1.1476128213048726,1,-1.0688256778702176,-0.8342550764569397,0,1,1,1.2670519934564037
-0.16105774654338445,3,0.5270808627866287,-0.07660547124810743,1,1,3,3,0,4,0,12,2,2,0,0,2.1976162240297166,1,1,12,13,2,-0.5794246459675616,3,2,1,4,4,3,1,-0.735021475858541,6,-0.28757875547566153,0.39546155173652997,-0.4666170710425967,1,0,1,4,0.526393298878579,-0.10651224276686448,0.3934258214487895,-0.8160275548925273,-0.2397865836355593,1.2387452961622778,0.18845470020303418,-0.2113606735618214,3,-0.2944703061634981,3,-0.9444603329429261,3,1,3,-1.0228292360544717,5,5,2,-0.7454743111822054,-0.7044902002589403,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,2,1,-0.08836123190927078,0.9839509198780869,0.8932868139686883,8,4,1.647415850174272e-05,-0.8982839613877204,0.7490930808420644,1,-0.9239468374777046,-0.8342550764569397,0,1,0,1.6020849263262122
0.07478852588979967,3,0.5270808627866287,-0.06029385464758237,1,1,3,3,0,4,1,12,2,2,0,5,0.3866293299582368,1,1,6,6,1,1.524559128035267,3,4,1,4,4,1,2,0.5643696748977372,3,0.36892947486197714,-1.2824522465592234,-0.6569234773034779,1,4,1,4,1.1371291059585025,-0.10651224276686448,0.2702519291210208,1.1171645767968537,-0.2397865836355593,1.2387452961622778,1.4430744172954568,-0.2113606735618214,3,0.3520156484366698,6,-0.9444603329429261,3,1,2,0.32779375884573997,5,5,2,1.9022567955320802,1.2556525608811508,-0.3649043377439319,-0.11723798589269446,3.1817116646219876,-0.05235879079068458,3,4,1,-0.08836123190927078,-0.1255013196289874,0.13988714330186902,8,4,-0.18532168525935686,0.40255424251514177,0.24995994869813357,0,1.0077710344224688,2.2440091401399,0,1,0,0.2619531948469784
-0.8685965638429367,3,0.3331593377291457,-0.07752299968188697,1,1,3,3,0,4,0,16,2,2,0,2,-0.5188641170775031,3,1,12,13,1,0.9518079895567193,2,4,2,0,4,0,2,1.5353948308780605,6,-0.28757875547566153,0.1424066174826867,1.6793380627149712,1,0,1,4,-0.7948872798624227,-0.10651224276686448,0.4906683680233438,1.1171645767968537,-0.2397865836355593,-0.7537778983358826,0.18845470020303418,-0.2113606735618214,0,0.3520156484366698,6,0.6311011041474772,2,1,0,1.6784167537459518,5,5,2,-0.7454743111822054,-0.3063362019023593,-0.3649043377439319,-0.11723798589269446,2.834797763436345,-0.05235879079068458,3,4,1,-0.08836123190927078,-1.9745883854741113,0.8932868139686883,8,4,1.256971510210445,1.0529733444665728,-1.0477861948760865,1,-0.9239468374777046,1.0690250069909486,0,1,1,0.708663772006723
2.9049437950880086,4,-1.654536294110055,-0.6806450234863014,1,1,3,3,0,4,0,7,2,2,4,7,-0.5188641170775031,1,1,12,13,1,-0.11187269618915521,3,4,2,2,4,1,2,0.26649480820812105,6,-0.28757875547566153,-1.2824522465592234,-1.2403628543927583,1,2,1,4,-0.7948872798624227,-0.10651224276686448,-0.8944976842941958,1.1171645767968537,-0.2397865836355593,-0.7537778983358826,-1.0661650168893884,-0.2113606735618214,3,-0.940956260763666,6,-0.9444603329429261,3,2,0,0.32779375884573997,5,5,2,-0.7454743111822054,-0.27570897125954535,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,4,1,-0.08836123190927078,-0.4953187327980122,-1.3669121980317693,8,4,-1.2611191218803106,-0.24786485943628928,-1.1808883634478013,0,-1.0688256778702176,-0.5623579216786699,0,1,0,-0.9665008923423194
-0.8685965638429367,3,-0.006203331121449562,-0.14052661880141507,1,1,3,3,0,4,0,12,2,2,0,2,1.2921227769939767,1,1,9,10,1,-0.08265069932800483,3,4,1,4,4,3,5,0.31340423603325746,1,-0.11416148708458716,-0.34090550920032925,-0.08600425852083438,1,4,1,0,-0.7948872798624227,-0.10651224276686448,-0.9355556484034521,-0.8160275548925273,3.965251309875834,1.2387452961622778,0.18845470020303418,-0.2113606735618214,0,-0.2944703061634981,6,-0.9444603329429261,3,0,2,0.32779375884573997,5,5,2,-0.7454743111822054,0.5205990254536167,-0.3649043377439319,5.978760460966492,-0.2691687208562493,-0.05235879079068458,3,3,1,-0.08836123190927078,0.2443160935400374,-1.3669121980317693,8,0,-0.6451832838149458,-0.24786485943628928,0.38306211726984846,1,-0.3927244227051569,1.6905042179127079,0,1,0,0.15027555055704223
-0.16105774654338445,3,-0.05468371238582031,0.09160807494480734,1,1,3,3,0,4,0,4,2,2,0,0,-0.5188641170775031,1,1,13,14,2,-0.5794246459675616,3,4,1,4,4,0,6,-1.0164780428093594,6,-0.28757875547566153,1.2344184508844067,0.15438278096659447,1,0,1,0,0.8305730004592412,-0.10651224276686448,0.6527392789809342,1.1171645767968537,-0.2397865836355593,-0.7537778983358826,2.6976941343878793,-0.2113606735618214,3,0.9985016030368378,3,2.2066625412378804,5,1,3,-1.0228292360544717,5,5,2,0.22320780103033813,-0.7044902002589403,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,4,1,-0.08836123190927078,1.7235857462161366,0.8932868139686883,8,4,0.5128318325477647,-0.24786485943628928,0.5161642858415634,1,-0.1512596887176352,-0.8342550764569397,0,1,1,-1.5248891137920002
1.4898661604889043,4,-1.7999774379031672,-0.596538250389844,1,1,3,3,0,2,0,11,2,2,4,2,-0.5188641170775031,3,1,12,13,1,2.0096442759303637,3,2,2,0,1,3,2,1.8004330980900811,6,-0.28757875547566153,-1.2003803759904095,0.48741899192313654,1,0,1,4,-0.7948872798624227,-0.10651224276686448,-0.32184713224404293,1.1171645767968537,-0.2397865836355593,-0.7537778983358826,-1.0661650168893884,-0.2113606735618214,3,-0.940956260763666,6,-0.9444603329429261,3,1,0,0.32779375884573997,5,5,2,-0.7454743111822054,2.3429192487010453,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,4,1,-0.08836123190927078,-1.2349535591360619,-1.3669121980317693,8,4,0.0696924739396516,1.0529733444665728,-0.9479595684473003,0,-0.7307750502876872,1.098156845002906,0,1,0,-0.40811267089263853
-0.8685965638429367,3,-1.0242913376732352,0.028910298636539104,1,1,1,3,0,2,0,5,2,2,0,2,-0.5188641170775031,3,1,12,13,1,0.41996764668378206,2,4,2,2,4,0,1,-0.14865362804433607,2,5.732477847243063,-0.5643233790821007,1.5391122896806377,1,0,1,4,-0.7948872798624227,-0.10651224276686448,0.3934258214487895,1.1171645767968537,-0.2397865836355593,-0.7537778983358826,0.18845470020303418,-0.2113606735618214,2,0.9985016030368378,6,0.6311011041474772,5,1,0,0.32779375884573997,5,5,2,-0.7454743111822054,3.3076770139496836,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,4,1,-0.08836123190927078,-0.4953187327980122,1.6466864846355074,8,4,1.1162259906525223,1.0529733444665728,-0.9812351105902292,0,-0.7790679970851916,1.709925443254013,0,1,1,0.708663772006723
0.07478852588979967,3,-0.5879679062938985,-0.1609161395520714,1,1,0,1,0,4,0,8,2,2,0,5,-0.5188641170775031,1,1,12,13,2,-0.5794246459675616,3,4,2,2,4,0,6,-1.0164780428093594,6,-0.28757875547566153,0.8058209045806001,-0.3163751713629537,1,2,1,4,0.8305730004592412,-0.10651224276686448,0.24648152884724087,-0.8160275548925273,-0.2397865836355593,1.2387452961622778,0.18845470020303418,-0.2113606735618214,3,0.3520156484366698,6,0.6311011041474772,5,1,0,0.32779375884573997,5,5,2,0.06176078232824755,-0.12257281804547573,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,4,1,-0.08836123190927078,0.6141335067090622,-0.6135125273649502,8,4,-0.011131685806482234,0.40255424251514177,-0.8814084841614429,0,-0.6341891566926786,-0.4652517949721451,0,1,1,-0.40811267089263853
1.4898661604889043,3,-1.0242913376732352,-0.3462568831755375,1,1,0,3,0,4,0,16,2,2,4,2,-0.5188641170775031,1,1,12,13,3,-0.0300511049779341,2,4,2,2,4,3,6,-1.0164780428093594,6,-0.28757875547566153,1.8362788350557095,0.8154471395570239,1,0,1,4,-0.7948872798624227,-0.10651224276686448,-0.25485782238157223,-0.8160275548925273,-0.2397865836355593,-0.7537778983358826,-1.0661650168893884,-0.2113606735618214,2,-0.2944703061634981,6,0.6311011041474772,2,1,2,0.32779375884573997,5,5,2,0.3200760122515925,-0.1685136640096966,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,4,1,-0.08836123190927078,0.9839509198780869,-1.3669121980317693,6,5,0.29544271323057714,-0.24786485943628928,-1.1808883634478013,1,-1.1171186246677218,-0.49438363298410254,0,1,1,0.15027555055704223
-0.8685965638429367,3,0.6240416253153702,0.2153724659012913,1,1,1,2,0,0,1,5,2,2,0,2,-0.5188641170775031,1,1,12,13,2,-0.5794246459675616,3,2,2,2,4,3,2,0.7004070155906327,6,-0.28757875547566153,-0.5802817983593701,-0.005875245358358094,1,2,1,4,-0.7948872798624227,-0.10651224276686448,-0.9636479396361011,1.1171645767968537,-0.2397865836355593,-0.7537778983358826,0.18845470020303418,-0.2113606735618214,2,-0.2944703061634981,6,-0.9444603329429261,3,5,3,0.32779375884573997,5,5,2,0.6106806459153555,-0.7044902002589403,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,0,1,-0.08836123190927078,1.7235857462161366,0.8932868139686883,8,4,-0.6187064038981089,-0.24786485943628928,-0.7815818577326568,0,-0.4893103163001656,-0.8342550764569397,0,1,0,-0.9665008923423194
-0.8685965638429367,3,0.5270808627866287,0.03767779255932133,1,1,0,3,0,4,0,12,2,2,0,2,0.3866293299582368,3,1,6,6,3,0.8407644014843478,2,4,1,4,4,3,6,-1.0164780428093594,6,-0.28757875547566153,1.571825029889531,0.5249794668430473,1,0,1,4,-0.7948872798624227,-0.10651224276686448,-0.5055274979959787,-0.8160275548925273,-0.2397865836355593,-0.7537778983358826,0.18845470020303418,-0.2113606735618214,2,0.3520156484366698,6,-0.9444603329429261,3,5,3,0.32779375884573997,5,5,2,-0.7454743111822054,-0.10725920272406878,-0.3649043377439319,-0.11723798589269446,-0.2691687208562493,-0.05235879079068458,3,4,1,-0.08836123190927078,1.3537683330471117,0.13988714330186902,8,4,-0.0278539257539582,-1.5487030633391514,0.4163376594127772,0,1.2492357684099906,-0.4555411823014926,0,1,0,0.2619531948469784
